1,prey.limb.length,prey.vision.distance,prey.vision.angle,freeze.distance,flight.initiation.distance,prey.exhaustion.distance,time.to.turn,time.spent.circling,predator.limb.length,predator.vision.distance,predator.vision.angle,predator.exhaustion.distance,kill.distance,obstacle.proportion,obstacle.radius,prey.obstacle.sensitivity,predator.obstacle.sensitivity,number.of.refuges,number.of.target.patches,prob.escape,prob.avoid.detection,mean.sim.time,median.sim.time,mean.prey.curviness,median.prey.curviness,mean.predator.curviness,median.predator.curviness,prob.escape.if.detected,mean.detect.time,median.detect.time,mean.pursuit.time,median.pursuit.time,mean.prey.escape.length,median.prey.escape.length,mean.predator.pursuit.length,median.predator.pursuit.length
predator-prey-model-revised-17_03_2020-PS_091.csv.672,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.55,1,0,0.03,0.01,211.6005,152.45,0.590378025,0.194515475,0.299667772,0.26833109,0.02020202,160.459596,130.35,34.05858586,31.15,89.49093644,69.08562298,16.33861083,12.891243
predator-prey-model-revised-17_03_2020-PS_091.csv.776,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.08,0.01,298.134,223.025,1.004468372,0.198757011,0.3648474,0.380317108,0.070707071,225.2505051,135.65,45.56818182,55.9,116.3007743,136.7225817,21.5472741,18.71369621
predator-prey-model-revised-17_03_2020-PS_091.csv.868,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.11,1,0,0.1,0.01,207.9835,174.075,0.962155707,0.176249462,0.380158013,0.339676676,0.090909091,150.5707071,104.95,42.57727273,15.45,111.0202095,32.8923591,18.24582907,11.11359563
predator-prey-model-revised-17_03_2020-PS_091.csv.976,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.55,1,0,0.1,0,226.268,185.05,0.510319445,0.175796106,0.390013787,0.352415886,0.1,176.3635,125.925,42.738,26.5,113.2324918,66.42495748,18.81955766,14.16019668
predator-prey-model-revised-17_03_2020-PS_091.csv.1079,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.15,0.01,300.5665,229,0.839536252,0.237604885,0.342138332,0.340477209,0.141414141,227.3919192,137.3,51.40151515,40.45,131.9135951,98.47826233,22.55223434,11.91746825
predator-prey-model-revised-17_03_2020-PS_091.csv.1170,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.11,1,0,0.12,0.01,234.727,194.65,0.810395259,0.205475862,0.297541643,0.279465591,0.111111111,177.4373737,129.1,46.31212121,19,119.0339649,49.29220472,19.20277275,9.921939437
predator-prey-model-revised-17_03_2020-PS_091.csv.1277,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.55,1,0,0.18,0.01,293.334,239.975,0.58452089,0.200905606,0.298167065,0.300860924,0.171717172,218.9318182,157.35,62.21818182,44.85,161.869827,125.8703712,23.3057499,18.61779533
predator-prey-model-revised-17_03_2020-PS_091.csv.1376,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0.03,347.86,307.175,0.251987672,0.175202324,0.392115464,0.402020785,0.154639175,234.5845361,172.25,77.03195876,73.25,204.9552501,203.7409144,25.05047495,18.74072231
predator-prey-model-revised-17_03_2020-PS_091.csv.1470,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.11,1,0,0.12,0.02,238.022,176.35,1.064346917,0.194151618,0.373100614,0.306248469,0.102040816,171.2494898,105.55,50.90663265,16.525,133.7810903,50.10744033,19.38787579,10.90816377
predator-prey-model-revised-17_03_2020-PS_091.csv.1567,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.55,1,0,0.12,0,235.122,186.075,0.664377766,0.184173073,0.311600807,0.218336812,0.12,170.061,110.025,58.3235,9.225,152.6318487,25.34141567,20.77421984,11.6441053
predator-prey-model-revised-17_03_2020-PS_091.csv.1668,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.23,0.05,346.425,299.05,0.504090795,0.178515436,0.353654736,0.357899487,0.189473684,219.6584211,160.85,81.79210526,53.4,212.427752,149.5003969,27.54468415,13.72666852
predator-prey-model-revised-17_03_2020-PS_091.csv.1772,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.11,1,0,0.1,0,203.8815,156.675,0.476366132,0.203875899,0.311349989,0.244417817,0.1,139.2665,99.175,61.4265,16.225,160.7466782,43.32617494,23.38135497,12.59938093
predator-prey-model-revised-17_03_2020-PS_091.csv.1870,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.55,1,0,0.1,0.01,213.5635,177.7,0.440894906,0.196988303,0.342283848,0.292653194,0.090909091,141.5661616,86.05,59.77979798,32.7,154.6450728,77.23302831,22.77742584,13.36048439
predator-prey-model-revised-17_03_2020-PS_091.csv.1968,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.25,0.04,337.9345,275.55,0.348605908,0.18911363,0.381601199,0.369666402,0.21875,194.9666667,106.65,97.79270833,76.15,253.1113331,186.5307023,28.40428355,19.08562313
predator-prey-model-revised-17_03_2020-PS_091.csv.2073,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.11,1,0,0.09,0.01,230.5305,208.6,1.247210609,0.182618057,0.318966147,0.283384716,0.080808081,158.7621212,122.55,61.59292929,14.1,163.6787772,38.1145628,20.40941333,7.449838292
predator-prey-model-revised-17_03_2020-PS_091.csv.2173,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.55,1,0,0.22,0,219.366,169.775,0.534988517,0.190588029,0.37527563,0.293260757,0.22,142.754,90.6,73.4305,34.775,189.2479232,92.09055007,22.75624763,13.86723988
predator-prey-model-revised-17_03_2020-PS_091.csv.2282,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.19,0.03,348.9765,318.65,0.34062136,0.177735253,0.346016126,0.352095816,0.164948454,242.3180412,196.65,81.64020619,65.7,215.8317437,153.8905656,24.03626023,17.78325653
predator-prey-model-revised-17_03_2020-PS_091.csv.2368,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.11,1,0,0.12,0.02,201.5345,156.6,0.702329611,0.212411377,0.290147061,0.271039377,0.102040816,141.1418367,99.025,44.47244898,13.325,116.6584454,28.25232932,18.008532,8.657300102
predator-prey-model-revised-17_03_2020-PS_091.csv.2469,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.55,1,0,0.12,0.03,253.369,187.075,0.660577992,0.201164702,0.279923559,0.239279774,0.092783505,174.4530928,144.5,56.45257732,17.8,145.900697,34.86218288,19.96650539,8.916964394
predator-prey-model-revised-17_03_2020-PS_091.csv.2569,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.19,0.01,295.103,233.425,0.619512375,0.204448659,0.373716028,0.358787406,0.181818182,196.1378788,113.2,86.22929293,30.8,220.2927244,86.14371557,27.97697015,11.18736123
predator-prey-model-revised-17_03_2020-PS_091.csv.2666,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.11,1,0,0.14,0.01,252.798,174.4,0.453270436,0.192799087,0.400548456,0.353269048,0.131313131,178.6929293,124.85,64.60555556,20.15,168.0098098,40.59296623,24.4303365,10.9054972
predator-prey-model-revised-17_03_2020-PS_091.csv.2778,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.55,1,0,0.16,0,249.603,206.125,0.445665997,0.184306016,0.342519653,0.291591935,0.16,173.5225,110.7,73.185,22.7,193.3331932,54.92188465,21.83639999,11.54683831
predator-prey-model-revised-17_03_2020-PS_091.csv.2877,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.29,0.04,330.489,274.15,0.339631031,0.2018749,0.383367905,0.371894786,0.260416667,198.840625,154.175,101.8848958,76.35,265.24495,181.8256059,27.967385,19.76905801
predator-prey-model-revised-17_03_2020-PS_091.csv.2971,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.11,1,0,0.14,0,249.683,212,0.524781931,0.199782734,0.334579412,0.297403678,0.14,191.3955,122.6,56.669,24.975,146.2962779,63.46656376,22.15641912,14.33047606
predator-prey-model-revised-17_03_2020-PS_091.csv.3076,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.55,1,0,0.2,0,258.2365,199.7,0.456074841,0.200924974,0.342356535,0.325341812,0.2,179.443,145.375,75.8175,34.65,196.9253187,93.45877301,23.72881223,12.98485173
predator-prey-model-revised-17_03_2020-PS_091.csv.3168,0.5,15,180,10,5,1010,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.24,0.01,332.1475,283.65,0.578958368,0.193101808,0.342987559,0.350854678,0.232323232,204.3646465,136.05,110.6040404,40.7,283.4465637,99.52584188,30.40753008,13.05040624
predator-prey-model-revised-17_03_2020-PS_092.csv.1,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.03,0.01,258.8565,183.475,0.333258646,0.196950638,0.438708073,0.429069716,0.02020202,223.2419192,168.65,2.110606061,1.8,7.751578885,10.07245269,17.52386878,12.09664879
predator-prey-model-revised-17_03_2020-PS_092.csv.67,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.04,0.04,220.899,139.65,0.364432418,0.181054355,0.329381798,0.310717167,0,179.4864583,119.775,2.3640625,2.175,7.966469173,10.0559304,11.71141897,11.31736173
predator-prey-model-revised-17_03_2020-PS_092.csv.174,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.05,0.01,245.289,164.425,0.554130184,0.250703353,0.42717512,0.379910603,0.04040404,223.8005051,151.85,2.598989899,2.5,7.975594366,10.03929144,12.32466062,12.14537632
predator-prey-model-revised-17_03_2020-PS_092.csv.270,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.03,0.02,240.6995,172.775,0.496772821,0.252721484,0.377623819,0.381642442,0.010204082,211.2056122,151.25,2.637755102,2.5,7.664566593,10.05338288,13.27895353,12.03178054
predator-prey-model-revised-17_03_2020-PS_092.csv.369,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.05,0.04,239.4,179.275,0.40890484,0.191975675,0.361478244,0.353101873,0.010416667,195.6895833,160.45,2.819270833,2.575,7.948064506,10.04459784,13.48560695,12.63933677
predator-prey-model-revised-17_03_2020-PS_092.csv.470,0.5,15,180,10,5,10,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.05,0.01,212.7235,117.075,0.66964911,0.27627883,0.376541628,0.422137532,0.04040404,189.4464646,103.5,2.647474747,2.35,7.01594201,10.05502027,12.57226615,10.89282752
predator-prey-model-revised-17_03_2020-PS_092.csv.565,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.01,0.01,292.434,246.6,0.422225019,0.184781693,0.432482674,0.355938046,0,228.3818182,177,27.17373737,35.65,73.15519708,110.0113614,20.39789329,19.16178726
predator-prey-model-revised-17_03_2020-PS_092.csv.665,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.08,0.02,272.4795,196.6,0.372316326,0.184111793,0.396822951,0.394939704,0.06122449,190.1321429,139.325,28.7255102,35.45,75.08448369,110.0371591,24.47580878,24.01329936
predator-prey-model-revised-17_03_2020-PS_092.csv.776,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.14,0.01,239.259,173.725,0.452586399,0.186292579,0.407480792,0.329216297,0.131313131,182.4924242,136,25.05050505,34.2,66.28429889,110.0003588,18.56468513,16.01023406
predator-prey-model-revised-17_03_2020-PS_092.csv.876,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.21,0.01,307.5,264.5,0.325665001,0.19056183,0.445640107,0.373656737,0.202020202,239.1252525,180.25,24.92323232,31.95,66.7025645,89.94500179,18.82824931,15.18270236
predator-prey-model-revised-17_03_2020-PS_092.csv.974,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.24,0.02,288.6715,206.175,1.133871841,0.191466399,0.385897824,0.393104641,0.224489796,232.7882653,163.675,22.4627551,22.175,58.46954284,50.74634646,16.5198292,9.604483193
predator-prey-model-revised-17_03_2020-PS_092.csv.1071,0.5,15,180,10,5,110,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.18,0.03,252.6475,197.2,0.437533221,0.175483459,0.336602325,0.323447973,0.154639175,188.6458763,133.05,22.62680412,24.15,60.45576529,69.53286767,18.53155069,14.85170281
predator-prey-model-revised-17_03_2020-PS_092.csv.1170,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.05,0.04,307.7525,219.15,0.38459588,0.176744745,0.41028937,0.393441556,0.010416667,206.5286458,159.8,49.58958333,67.875,130.0016226,210.0133648,28.50318802,26.2889122
predator-prey-model-revised-17_03_2020-PS_092.csv.1272,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.12,0.03,296.7865,231.375,0.399933163,0.183595159,0.39983814,0.364430337,0.092783505,205.4128866,151.8,46.5314433,60.4,122.6097908,177.9630301,23.14327618,20.58477715
predator-prey-model-revised-17_03_2020-PS_092.csv.1379,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.16,0.02,290.8345,218.075,0.901030071,0.18617564,0.372780599,0.320674831,0.142857143,217.0479592,152.875,38.67142857,28.425,100.9177652,88.00300178,20.00201513,13.68283089
predator-prey-model-revised-17_03_2020-PS_092.csv.1466,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.22,0,272.0545,233.4,0.573914631,0.202507928,0.370093291,0.341598782,0.22,217.89,175.575,37.956,33.35,99.35321253,88.50462155,18.92136636,12.86399839
predator-prey-model-revised-17_03_2020-PS_092.csv.1573,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.25,0.04,306.1655,202.575,0.573363927,0.219447258,0.31143553,0.308934388,0.21875,239.4401042,163.025,31.54479167,14.375,78.96094264,35.11021716,16.23879473,8.269994958
predator-prey-model-revised-17_03_2020-PS_092.csv.1674,0.5,15,180,10,5,210,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.39,0,259.293,202.95,0.485489461,0.193648472,0.394544052,0.36945781,0.39,215.763,169.3,33.237,22.95,85.83246383,59.98414846,13.51207629,6.013874235
predator-prey-model-revised-17_03_2020-PS_092.csv.1774,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.08,0.05,340.1365,261.9,0.269959649,0.182004108,0.370760712,0.364424347,0.031578947,222.5731579,150.2,61.10526316,59,161.6920092,158.6035019,27.39252176,21.62359434
predator-prey-model-revised-17_03_2020-PS_092.csv.1872,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.16,0.05,321.952,235.825,0.783484688,0.192894551,0.439480884,0.378542831,0.115789474,211.71,143.6,61.53263158,61,161.3389504,163.8837958,25.85059612,18.23467265
predator-prey-model-revised-17_03_2020-PS_092.csv.1972,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.19,0.02,314.009,250.825,0.785275512,0.195023617,0.376110325,0.362297048,0.173469388,234.0571429,149.075,53.79387755,46.125,139.480501,124.470341,21.90063866,11.2335566
predator-prey-model-revised-17_03_2020-PS_092.csv.2071,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.29,0.02,277.3115,228.775,0.326474047,0.188696208,0.37409976,0.346026589,0.275510204,192.352551,134.1,52.36173469,43.85,137.5981775,115.8258516,21.28674722,12.40818447
predator-prey-model-revised-17_03_2020-PS_092.csv.2172,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.32,0,273.5255,239.1,0.55628153,0.207334497,0.441990076,0.425882547,0.32,214.878,157.35,45.077,29.375,115.8517916,77.65683942,18.14792354,9.871157905
predator-prey-model-revised-17_03_2020-PS_092.csv.2273,0.5,15,180,10,5,310,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.42,0.05,310.3495,238.4,0.722974455,0.182407226,0.375860947,0.321000903,0.389473684,233.3642105,152.1,36.69052632,18.65,95.52486333,51.76437034,15.97579715,9.061850442
predator-prey-model-revised-17_03_2020-PS_092.csv.2375,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.05,0.05,340.177,287.675,0.325510814,0.176524894,0.463113629,0.40906721,0,206.9784211,162.35,83.34789474,79.75,218.8372605,205.6247691,27.64459659,21.80733355
predator-prey-model-revised-17_03_2020-PS_092.csv.2473,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.22,0.05,328.312,295.125,0.467887934,0.186484102,0.361666548,0.395063289,0.178947368,213.1621053,154.9,69.68526316,53.45,179.6756074,135.4162761,24.97430848,17.87881093
predator-prey-model-revised-17_03_2020-PS_092.csv.2570,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.26,0.02,276.8875,218.225,0.50747876,0.189825935,0.314778924,0.330712444,0.244897959,201.8,136.9,56.19030612,30.75,146.9163123,83.6656427,19.73447244,12.10613731
predator-prey-model-revised-17_03_2020-PS_092.csv.2671,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.32,0.04,359.111,309.575,0.353796168,0.20045547,0.371097247,0.326665973,0.291666667,255.0973958,201.275,66.68489583,53.625,170.5553826,145.0451151,24.19597142,17.83688616
predator-prey-model-revised-17_03_2020-PS_092.csv.2768,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.34,0.02,257.8955,191.825,0.526122208,0.194926406,0.394411605,0.352741618,0.326530612,177.8821429,97.175,58.85612245,29.675,148.3374017,74.33935278,20.85631618,14.98253921
predator-prey-model-revised-17_03_2020-PS_092.csv.2868,0.5,15,180,10,5,410,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.45,0.02,287.791,232.45,0.517634485,0.212364679,0.424700456,0.391115727,0.43877551,215.297449,160.775,49.25204082,25.225,126.4611668,71.78965699,18.9327871,12.68140706
predator-prey-model-revised-17_03_2020-PS_092.csv.2971,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.06,0.02,351.7745,296.425,0.595674008,0.193865255,0.47804769,0.399463078,0.040816327,224.7581633,151.1,94.70255102,78.75,247.6264366,208.3599875,30.12884658,20.38887554
predator-prey-model-revised-17_03_2020-PS_092.csv.3072,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.2,0.03,318.061,271.175,0.391405863,0.195700901,0.41571737,0.376952829,0.175257732,208.1438144,145.5,74.98762887,44.1,196.6821322,115.6378649,26.22110772,14.37884626
predator-prey-model-revised-17_03_2020-PS_092.csv.3178,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.34,0.02,332.8665,252.7,0.988247007,0.200792677,0.396735744,0.375933822,0.326530612,256.4285714,165.65,58.05765306,30.75,152.0032125,78.84693139,19.62674346,10.57680383
predator-prey-model-revised-17_03_2020-PS_092.csv.3271,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.47,0.02,287.956,229.475,0.315142992,0.178369784,0.404664468,0.405298366,0.459183673,201.6020408,137.275,63.15357143,48.925,164.9761406,124.691485,21.54276998,16.79342897
predator-prey-model-revised-17_03_2020-PS_092.csv.3375,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.37,0.03,299.9865,266.75,0.99819839,0.186967925,0.379616688,0.356761067,0.350515464,222.4448454,164.5,52.78402062,22.95,140.2147254,58.10037035,14.42213968,8.085389738
predator-prey-model-revised-17_03_2020-PS_092.csv.3476,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.49,0.02,297.856,218.325,0.444464971,0.207084343,0.386044044,0.376052547,0.479591837,232.044898,190.15,47.84081633,23.8,120.6485335,56.80570694,17.74616195,10.47490029
predator-prey-model-revised-17_03_2020-PS_092.csv.3581,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.07,0.05,342.5695,312.575,0.566902361,0.190699829,0.350500988,0.368271907,0.021052632,192.5557895,137,99.25368421,61.6,259.4181941,175.4961253,30.07303581,17.68307117
predator-prey-model-revised-17_03_2020-PS_092.csv.3668,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.24,0.01,312.06,277.975,0.554147021,0.182127803,0.361740877,0.365660482,0.232323232,211.0994949,144.2,82.15757576,50.6,216.3251672,121.2677336,25.43460295,15.66421248
predator-prey-model-revised-17_03_2020-PS_092.csv.3769,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.34,0.03,291.8345,225.6,0.332627109,0.191020726,0.337050588,0.33699332,0.319587629,191.6371134,113.8,72.16340206,49,186.1027987,121.0487069,24.01421483,16.83927881
predator-prey-model-revised-17_03_2020-PS_092.csv.3880,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.33,0.05,297.0775,244.075,0.685823826,0.193489825,0.325226368,0.307505441,0.294736842,213.2057895,166.8,43.73105263,19.85,114.706142,55.30101751,14.0306502,5.63225057
predator-prey-model-revised-17_03_2020-PS_092.csv.3975,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.41,0.04,335.311,266.7,0.392608383,0.187300442,0.383541638,0.318615913,0.385416667,257.8854167,192.525,49.95885417,21.475,129.9100271,67.00274232,16.14480959,5.644528967
predator-prey-model-revised-17_03_2020-PS_092.csv.4075,0.5,15,180,10,5,610,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.39,0.03,312.3255,231.6,1.13079217,0.192918403,0.400843762,0.343556093,0.371134021,232.9721649,170,50.89896907,7.95,134.1018943,19.6968177,14.73361237,4.645812786
predator-prey-model-revised-17_03_2020-PS_092.csv.4172,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.05,0.02,323.5875,280.975,0.628968634,0.186786057,0.350726789,0.368648994,0.030612245,192.6714286,124.65,107.2,81.225,279.5464151,219.9496786,28.74375919,17.69968434
predator-prey-model-revised-17_03_2020-PS_092.csv.4274,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0.01,303.2975,290.425,0.427897905,0.181299171,0.461264809,0.355735369,0.171717172,192.9540404,115.15,92.49494949,48.75,241.6339099,130.6450984,25.05223961,13.20124228
predator-prey-model-revised-17_03_2020-PS_092.csv.4380,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.33,0.03,334.482,279.45,0.327730316,0.188647471,0.36749906,0.354649618,0.309278351,229.4427835,161.55,80.28247423,46.1,209.5286611,108.0654381,23.20072153,14.3485475
predator-prey-model-revised-17_03_2020-PS_092.csv.4469,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.35,0.01,279.1255,233.075,0.452188186,0.204439121,0.355397952,0.358889756,0.343434343,213.2626263,149.7,56.30656566,16.95,142.9866735,48.00786706,17.89730813,9.116068081
predator-prey-model-revised-17_03_2020-PS_092.csv.4570,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.41,0.03,275.434,217.525,0.424453482,0.19302892,0.47047075,0.389715013,0.391752577,193.5376289,134.4,57.02731959,36.35,147.6757883,83.37506958,18.09512367,13.38657315
predator-prey-model-revised-17_03_2020-PS_092.csv.4666,0.5,15,180,10,5,710,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.5,0.03,291.309,206.3,0.485670968,0.197858492,0.378177574,0.371730981,0.484536082,216.5865979,150.8,46.4314433,30.75,118.1355131,81.34335445,15.27533587,8.400180374
predator-prey-model-revised-17_03_2020-PS_092.csv.4768,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.02,0,371.486,344.9,0.330028724,0.18355715,0.370372583,0.367706725,0.02,247.2135,158.525,112.1625,61.65,293.2105915,161.9701967,31.5734972,22.87590469
predator-prey-model-revised-17_03_2020-PS_092.csv.4870,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.23,0.03,367.2715,308,0.465735022,0.184129382,0.373327753,0.377342637,0.206185567,253.6231959,210.25,87.94948454,52.35,230.2119007,121.028556,26.79921186,15.42415848
predator-prey-model-revised-17_03_2020-PS_092.csv.4973,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,2,0,0.33,0,296.6365,249.975,0.354326295,0.190840373,0.405300832,0.412159638,0.33,191.627,132.15,98.162,59.375,255.0059088,163.7889931,26.4160359,15.09311782
predator-prey-model-revised-17_03_2020-PS_092.csv.5072,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,3,0,0.35,0.01,291.889,235.075,0.983003537,0.201677722,0.391028238,0.391911622,0.343434343,216.3651515,157.85,66.73232323,36.45,174.5622932,107.1407293,21.88747329,14.453795
predator-prey-model-revised-17_03_2020-PS_092.csv.5171,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,4,0,0.4,0.01,293.769,230.1,0.327777008,0.202108258,0.413159373,0.352915503,0.393939394,220.1015152,132.45,61.51818182,24.15,160.2915069,59.00852363,17.4127006,6.655756112
predator-prey-model-revised-17_03_2020-PS_092.csv.5271,0.5,15,180,10,5,810,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,5,0,0.48,0.02,305.0905,282.35,0.917241807,0.192090442,0.376685968,0.346374243,0.469387755,240.8127551,218,45.49591837,29.35,115.5048622,60.55994906,15.09015416,7.143982358
predator-prey-model-revised-17_03_2020-PS_092.csv.5373,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,0,0,0.06,0.02,351.1625,307.8,0.479198545,0.182028825,0.356253323,0.38168874,0.040816327,212.5892857,142.625,115.7178571,68.3,297.2998642,177.762557,30.98227369,20.85868711
predator-prey-model-revised-17_03_2020-PS_092.csv.5468,0.5,15,180,10,5,910,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.21,0.01,389.11,360.125,0.418811194,0.188185458,0.352965523,0.36599973,0.202020202,274.6924242,230.9,100.6924242,55.4,262.6180148,145.1518967,26.71808552,15.59407388
