"BehaviorSpace results (NetLogo 6.1.0)"
"predator-prey-model-revised-17_03_2020-for_cheetah_vs_impala.nlogo"
"cheetah vs impala - open savanna"
"05/28/2020 09:09:57:529 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-200","200","-200","200"
"[run number]","prey-max-velocity","prey-agility","prey-acceleration","prey-deceleration","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-max-velocity","predator-agility","predator-acceleration","predator-deceleration","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"164","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4748","57","0.010006156678130112","0","1","3.9000000000000004","233.5","237.35000000000002","721.8052254619186","44.97541587332092","0.11111448576235429","0.432019544502401","escape","pursue","1"
"162","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6700","62","0.010006156678130112","0","1","56.75","278.2","334.95000000000005","726.0932688334079","268.2072392772764","0.13705977364146982","0.3617845919142158","escape","pursue","1"
"168","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","2010","60","0.010006156678130112","0","1","40.5","49.5","100.45","110.30773719500688","65.94603942788807","0.22399030473023185","0.30728460873187285","escape","pursue","1"
"167","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4358","59","0.010006156678130112","0","1","48.25","156.35000000000002","217.85000000000002","359.39528511475356","199.89927394791837","0.16510322978735806","0.2867914616088356","escape","pursue","1"
"169","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","2338","57","0.010006156678130112","0","1","66.10000000000001","50.800000000000004","116.85000000000001","128.6029758868162","83.75346091565815","0.10661755349548159","0.2218702648193868","escape","pursue","1"
"165","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","9286","59","0.010006156678130112","0","1","173.95000000000002","290.35","464.25","719.7381326194594","275.1537461205527","0.14098559229948637","0.39211933984805897","escape","pursue","1"
"172","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","2183","57","0.010006156678130112","0","1","5.8500000000000005","103.30000000000001","109.10000000000001","260.78407599084886","144.33027635855947","0.11426522265126675","0.30470373499294123","escape","pursue","1"
"171","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","1971","57","0.010006156678130112","0","1","39.050000000000004","59.5","98.5","168.56382304855703","83.79184366822226","0.0966183328539505","0.296123366277859","escape","pursue","1"
"174","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5440","57","0.010006156678130112","0","1","199.05","72.95","271.95","127.58428150994119","96.53228619997964","0.26015346253090094","0.27055514973901595","escape","pursue","1"
"177","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6819","57","0.010006156678130112","1","0","5.050000000000001","292.55","340.90000000000003","659.3581559285113","299.9029922089297","0.135537384222234","0.2924847554719072","escape","pursue","1"
"175","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","7820","59","0.010006156678130112","0","1","302","89","390.95000000000005","209.47217142219043","124.99174916544037","0.1234606154332971","0.3239125675529162","escape","pursue","1"
"173","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","9321","57","0.010006156678130112","0","1","446.8","19.25","466","53.760371874309705","39.66713466754856","0.13131405078693162","0.13603914649107304","escape","pursue","1"
"163","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","59","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"178","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6263","58","0.010006156678130112","0","1","115.10000000000001","186.5","313.1","427.14488041029165","158.0792310747388","0.14604088733015422","0.287812318980229","escape","pursue","1"
"176","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","10018","58","0.010006156678130112","0","1","456.05","44.85","500.85","122.18748188294637","83.2773458538535","0.1112952061189757","0.1685111792926537","escape","pursue","1"
"166","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","58","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"170","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","14393","54","0.010006156678130112","0","1","696.0500000000001","23.6","719.6","56.830798755450715","20.05461982611898","0.1474402615830181","0.7882333975965674","escape","pursue","1"
"181","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4029","56","0.010006156678130112","0","1","1.9000000000000001","201.4","201.4","528.0040685694146","160.17059365921358","0.10975455234044479","0.2985786697216944","escape","pursue","1"
"179","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5570","57","0.010006156678130112","0","1","251.70000000000002","26.8","278.45","44.38095130384105","38.69226028051761","0.3542622662316659","0.277301806704037","escape","pursue","1"
"180","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8059","59","0.010006156678130112","0","1","99","183.85000000000002","402.90000000000003","519.0079602160064","184.67232348666946","0.1343956255439764","0.2473388592884692","escape","pursue","1"
"186","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3576","59","0.010006156678130112","0","1","30","148.8","178.75","360.0780641672558","63.23715755178646","0.12728367288858292","0.2333777751668645","escape","pursue","1"
"185","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6283","56","0.010006156678130112","0","1","86.45","227.70000000000002","314.1","781.602655279333","196.8158732312488","0.06636784336458192","0.2930349923713532","escape","pursue","1"
"183","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8176","59","0.010006156678130112","0","1","343.05","65.75","408.75","186.0813931214524","71.32043509949432","0.10026148497014267","0.25531272376498837","escape","pursue","1"
"189","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4305","59","0.010006156678130112","0","1","80","135.25","215.20000000000002","288.4904801710015","129.03560586842332","0.17084684159760205","0.4388917687084458","escape","pursue","1"
"187","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8049","56","0.010006156678130112","0","1","275.90000000000003","126.55000000000001","402.40000000000003","334.8980951772562","134.77847707247588","0.12289836699251985","0.3178556027037039","escape","pursue","1"
"190","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3691","59","0.010006156678130112","0","1","115.10000000000001","69.25","184.5","142.5338861627177","93.80400234048096","0.18844917039069473","0.2612064458361556","escape","pursue","1"
"191","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6937","58","0.010006156678130112","0","1","234","112.85000000000001","346.8","214.46067359874885","124.48974143407233","0.19235149158659956","0.40558873836021264","escape","pursue","1"
"193","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4636","60","0.010006156678130112","0","1","141.55","90.25","231.75","208.65653854057354","146.96708476577342","0.1334114976373691","0.24081855955322362","escape","pursue","1"
"195","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4496","59","0.010006156678130112","0","1","206.3","18.55","224.75","39.0977178635647","26.67512570914067","0.1376816423807151","0.2893063762636044","escape","pursue","1"
"192","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","9223","57","0.010006156678130112","0","1","200.25","260.90000000000003","461.1","725.964039985676","222.3699348200652","0.10124035227416905","0.3434885208861621","escape","pursue","1"
"184","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","60","0.010006156678130112","1","0","793.1","106.9","899.95","323.4941723619354","23.084406465144617","0.09832455965866747","0.20526229022279183","escape","search","1"
"182","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","57","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"196","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6488","57","0.010006156678130112","0","1","108.7","215.70000000000002","324.35","575.9045161944831","168.6667091944646","0.10520885635261777","0.35703317173610866","escape","pursue","1"
"201","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4090","59","0.010006156678130112","0","1","0.05","200.75","204.45000000000002","485.5475065822353","155.24875030869157","0.12892981664693073","0.3477130330871896","forage","search","1"
"188","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","57","0.010006156678130112","1","0","899.95","0","899.95","0","0","0","0","forage","stalk","1"
"199","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6859","56","0.010006156678130112","0","1","246.9","96.05000000000001","342.90000000000003","278.01565193026585","103.46612018165106","0.09231888432515552","0.3098235033426873","escape","pursue","1"
"200","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5378","58","0.010006156678130112","0","1","180","87.80000000000001","268.85","166.22097626901888","92.65980048953266","0.24168621847394656","0.4556079189879722","escape","pursue","1"
"204","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3004","61","0.010006156678130112","0","1","26.85","123.35000000000001","150.15","356.76761354650233","85.85362236769552","0.0904038479552041","0.3355651667393782","escape","pursue","1"
"194","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","60","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"207","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","907","56","0.010006156678130112","0","1","15.75","29.6","45.300000000000004","89.63213360008312","46.5406324687479","0.07675343509578039","0.26749108675643374","escape","pursue","1"
"203","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","9070","58","0.010006156678130112","0","1","375.15000000000003","78.35000000000001","453.45000000000005","163.72191597134446","88.17297193358881","0.22594925964147097","0.34203682983076306","escape","pursue","1"
"206","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5494","56","0.010006156678130112","0","1","263.7","10.950000000000001","274.65000000000003","17.418338592144803","26.653146148063396","0.24332557729346854","0.2295753578118112","escape","pursue","1"
"197","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","56","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"202","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","15148","59","0.010006156678130112","0","1","670","87.4","757.35","201.61235603988658","87.92841086700753","0.12496096854296335","0.3728674365105949","escape","pursue","1"
"208","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5356","56","0.010006156678130112","0","1","75","192.8","267.75","520.6076787460337","122.40343642697222","0.12662026477734084","0.2868539015856791","escape","pursue","1"
"205","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","12094","58","0.010006156678130112","1","0","331.45000000000005","231.10000000000002","604.65","563.0133696062363","299.97697897939423","0.13899189142037963","0.2990479768410634","escape","pursue","1"
"198","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","59","0.010006156678130112","1","0","755","96","899.95","199.8691871008612","84.38498187615933","0.1647341322687082","0.522130522797539","escape","pursue","1"
"212","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","2856","60","0.010006156678130112","0","1","30.5","112.30000000000001","142.75","219.61806102667245","125.33338435284884","0.2129828559615453","0.42698363356233565","escape","pursue","1"
"209","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8560","59","0.010006156678130112","0","1","110.9","234.60000000000002","427.95000000000005","800.4341683290336","266.7706843571388","0.09516958932661003","0.3321506202418193","exhausted","pursue","1"
"213","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6230","58","0.010006156678130112","0","1","80.55000000000001","230.9","311.45000000000005","700.9845563487644","151.6787239227267","0.09808478550452512","0.39977689805870475","escape","pursue","1"
"217","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4610","58","0.010006156678130112","0","1","185","45.5","230.45000000000002","79.32188989175448","69.69422337625431","0.25373589767003507","0.2872716316772416","escape","pursue","1"
"211","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","14075","57","0.010006156678130112","0","1","542.1","161.65","703.7","331.06749453749154","180.54281225273814","0.17253270172143884","0.4199988100604996","escape","pursue","1"
"210","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","17298","59","0.010006156678130112","0","1","638.0500000000001","226.85000000000002","864.85","526.7771573608595","275.4601254611193","0.13237217679222754","0.35676566468600385","escape","pursue","1"
"220","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5166","60","0.010006156678130112","0","1","76.75","181.5","258.25","536.9932884713203","238.5890875761641","0.11259664314239544","0.24382513324804914","escape","pursue","1"
"216","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","13308","59","0.010006156678130112","0","1","364.40000000000003","292.7","665.35","800.00727354533","139.2731644183432","0.13224783480342978","0.34528789536355625","exhausted","pursue","1"
"221","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3150","56","0.010006156678130112","0","1","50.800000000000004","106.7","157.45000000000002","304.5438332256201","129.14106886288016","0.11000223535664218","0.21812055710625633","escape","pursue","1"
"225","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","1271","61","0.010006156678130112","0","1","0.05","63.5","63.5","124.8189650575104","81.92906464602575","0.1940789951300206","0.3022032285848695","escape","pursue","1"
"222","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3429","58","0.010006156678130112","0","1","160","11.450000000000001","171.4","20.849118527492237","18.137704449337484","0.2761992219124481","0.2811977506515592","escape","search","1"
"219","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","14069","59","0.010006156678130112","0","1","655.1500000000001","48.300000000000004","703.4000000000001","77.18658522125584","56.43617109635227","0.26202909127411866","0.35761709801422886","escape","pursue","1"
"214","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","58","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"215","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","55","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"227","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","9426","57","0.010006156678130112","0","1","56.400000000000006","264.75","471.25","800.3306537132055","293.8776308190061","0.09331271954227474","0.3151260435693001","exhausted","pursue","1"
"218","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","55","0.010006156678130112","1","0","884","16","899.95","70.09708818780372","24.214876747616128","0.06172582329035133","0.2382216265231146","escape","pursue","1"
"224","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","10590","56","0.010006156678130112","0","1","440.15000000000003","89.35000000000001","529.45","254.30984151164108","105.37099600764807","0.09903230832731216","0.2438591191107675","escape","pursue","1"
"229","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6071","58","0.010006156678130112","0","1","79.60000000000001","223.95000000000002","303.5","795.1251742121251","127.39843255171567","0.07453517269848028","0.23285329352221776","escape","pursue","1"
"230","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","11442","63","0.010006156678130112","0","1","268.90000000000003","301.95","572.0500000000001","742.5403254957547","271.2857845635324","0.1195992795035057","0.35710109391169753","escape","pursue","1"
"231","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6538","56","0.010006156678130112","0","1","264.6","62.300000000000004","326.85","126.37177235495528","78.74574887149218","0.158503127972598","0.31509066970619454","escape","pursue","1"
"233","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4341","60","0.010006156678130112","0","1","144.5","72.55","217","194.61741308563901","116.69147578450463","0.11540960644539724","0.23239965414139047","escape","pursue","1"
"223","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","59","0.010006156678130112","1","0","736.6","118.30000000000001","899.95","442.59527161746723","75.7780062452048","0.0930967527703958","0.17450746922963192","escape","pursue","1"
"232","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6186","59","0.010006156678130112","0","1","165.55","143.75","309.25","262.5343879189231","103.22714227485913","0.2256653151074471","0.3896246405349376","escape","pursue","1"
"226","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","58","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"237","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4688","60","0.010006156678130112","0","1","31.5","202.8","234.35000000000002","440.11945099362475","236.463772107785","0.16355213183925899","0.26017529614991985","escape","pursue","1"
"235","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4398","60","0.010006156678130112","0","1","176.9","43.050000000000004","219.85000000000002","117.11278255415925","72.81658197659011","0.10047730946565127","0.22456597934496184","escape","pursue","1"
"228","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","61","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"234","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","11380","59","0.010006156678130112","0","1","510","59","568.95","150.08126991635774","52.31202413629882","0.17176195752081794","0.23427797952121432","escape","pursue","1"
"241","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4324","60","0.010006156678130112","0","1","90.05000000000001","126.15","216.15","319.8436212651345","166.06021608722824","0.1676521320003293","0.21606029574543367","escape","pursue","1"
"236","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8724","59","0.010006156678130112","0","1","367.75","68.5","436.15000000000003","140.6207901405967","100.00773204116298","0.23859919208052896","0.2181382308691876","escape","pursue","1"
"243","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3632","59","0.010006156678130112","0","1","0.05","181.55","181.55","482.4974791073429","103.24346714326587","0.10800938190656403","0.29673075890040507","escape","pursue","1"
"239","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","9837","58","0.010006156678130112","0","1","305.35","186.5","491.8","489.0897150589018","166.95227121775625","0.13429040828239713","0.3839323562272545","escape","pursue","1"
"246","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4461","57","0.010006156678130112","0","1","80","143.05","223","326.05196527005705","192.48983962923396","0.144803316866742","0.31780909802348445","escape","pursue","1"
"238","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","12579","57","0.010006156678130112","0","1","558.75","68.95","628.9000000000001","152.179324858142","92.51576832296605","0.16067666642668613","0.30324240154105286","escape","pursue","1"
"242","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","10957","58","0.010006156678130112","0","1","310.35","237.5","547.8000000000001","633.8831101835863","284.37808307980436","0.1098505946667733","0.3300874913689204","escape","pursue","1"
"248","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","1766","61","0.010006156678130112","0","1","32.800000000000004","55.5","88.25","101.3267558821078","74.97920128572565","0.18848631288380976","0.2847789584178918","escape","pursue","1"
"245","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8416","56","0.010006156678130112","0","1","327.6","91.5","420.75","192.45937739327778","148.64330168003866","0.16844685397249273","0.24090164456537527","escape","pursue","1"
"244","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","10472","57","0.010006156678130112","0","1","484.55","39.050000000000004","523.5500000000001","71.2127076722251","62.936236930049056","0.2203760118972206","0.23965647811955018","escape","pursue","1"
"249","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5786","59","0.010006156678130112","0","1","155.75","133.55","289.25","453.07721646046315","56.559966739007784","0.07923826839229159","0.18789431200129633","escape","pursue","1"
"247","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","11540","60","0.010006156678130112","0","1","340.85","236.10000000000002","576.95","634.2593177023907","172.07312688732404","0.12045149960161262","0.3478319707295373","escape","pursue","1"
"255","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","2218","57","0.010006156678130112","0","1","45.400000000000006","65.5","110.85000000000001","182.78718208123135","93.20644662977556","0.0978057696460878","0.20111466240927645","escape","pursue","1"
