BehaviorSpace results (NetLogo 6.1.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predator-prey-model-revised-17_03_2020-for_cheetah_vs_impala.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cheetah vs impala - acacia thicket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020 11:53:01:752 +1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-200,200,-200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],prey-max-velocity,prey-agility,prey-acceleration,prey-deceleration,prey-vision-distance,prey-vision-angle,freeze-distance,flight-initiation-distance,prey-exhaustion-distance,time-to-turn,time-spent-circling,predator-max-velocity,predator-agility,predator-acceleration,predator-deceleration,predator-vision-distance,predator-vision-angle,predator-exhaustion-distance,kill-distance,obstacle-proportion,obstacle-radius,prey-obstacle-sensitivity,predator-obstacle-sensitivity,number-of-refuges,number-of-target-patches,[step],number-obstacles,count patches with [ pcolor = brown ] / count patches,prey-win,predator-win,detect-time,pursuit-time,sim-time,prey-escape-length,predator-pursuit-length,prey-curviness,predator-curviness,[ behaviour ] of one-of prey,[ behaviour ] of one-of predators,prey-detected
94,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,568,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
100,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10922,571,0.100005597,0,1,528.8,17.3,546.05,31.14021681,31.31838849,0.19086421,0.179884463,escape,pursue,1
96,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,576,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
97,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,559,0.100005597,1,0,805,37.85,899.95,88.6316806,29.82787148,0.132066236,0.493185456,escape,pursue,1
99,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,563,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
1,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3813,579,0.100005597,0,1,104.15,86.45,190.6,151.7871798,50.64923485,0.3433315,0.999113665,escape,pursue,1
2,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,15346,562,0.100005597,0,1,482.3,275.15,767.25,425.3292566,203.6049552,0.330656809,0.549817397,escape,pursue,1
4,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,11396,573,0.100005597,0,1,545.15,24.65,569.75,32.86587743,29.31631,0.333527436,0.471190018,escape,pursue,1
5,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,15698,570,0.100005597,0,1,736.95,47.95,784.85,60.38614866,41.88308531,0.369615429,0.563922452,escape,pursue,1
7,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,14656,574,0.100005597,0,1,689.35,43.5,732.75,58.86663588,26.37000854,0.626534165,0.886440343,escape,pursue,1
9,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10786,570,0.100005597,0,1,443.05,96.2,539.25,115.6207483,74.00213542,0.596484225,0.69651578,circle,search,1
8,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
6,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,869.6,30.4,899.95,66.40508718,21.9708505,0.229858728,0.674728087,escape,pursue,1
14,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2123,574,0.100005597,0,1,25,81.15,106.1,122.175282,71.30683097,0.382288882,0.566505694,escape,pursue,1
13,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6668,568,0.100005597,0,1,95.45,237.95,333.35,396.1323967,66.07598823,0.316169352,0.538545404,escape,search,1
3,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,899.45,0,899.95,0,0,0,0,forage,search,1
10,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,9967,573,0.100005597,0,1,469,29.3,498.3,48.55213012,29.31752653,0.430504311,0.427612903,escape,pursue,1
12,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,563,0.100005597,1,0,696.25,203.75,899.95,299.9857234,122.7969156,0.407642623,0.706362289,escape,pursue,1
20,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,5179,563,0.100005597,0,1,151.9,107.05,258.9,125.163345,68.03795631,0.610184475,0.770320174,escape,pursue,1
15,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,12612,577,0.100005597,0,1,541.05,89.55,630.55,118.2410012,69.06751961,0.539374562,0.478218817,escape,pursue,1
11,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,572,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
17,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,11959,575,0.100005597,0,1,513.95,84,597.9,139.5417253,69.76821984,0.321804114,0.530132196,escape,pursue,1
22,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,5618,560,0.100005597,0,1,15.8,265.1,280.85,427.3286128,88.13338181,0.307097639,0.828823479,escape,pursue,1
24,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2792,579,0.100005597,0,1,35.35,104.3,139.55,158.1464211,79.70805156,0.394563699,0.608244852,escape,pursue,1
16,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,852.3,47.7,899.95,102.2581089,54.31606197,0.138594328,0.373335839,escape,pursue,1
19,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,13348,581,0.100005597,0,1,662.35,5.05,667.35,8.820267657,14.85478976,0.216711241,0.07511242,escape,pursue,1
25,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4845,568,0.100005597,0,1,185.9,56.45,242.2,82.38846984,62.18801603,0.386037521,0.383502551,escape,pursue,1
18,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,565,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
29,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,11402,575,0.100005597,0,1,0.05,365.1,570.05,595.1408432,119.7772391,0.341538857,0.699890615,escape,pursue,1
21,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,577,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
23,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
33,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,1429,571,0.100005597,0,1,19.3,52.15,71.4,81.69094486,53.95815988,0.329016496,0.387301239,escape,pursue,1
26,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
27,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,566,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
28,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,577,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
37,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3336,575,0.100005597,0,1,0.2,166.6,166.75,258.6454739,108.8313901,0.400199824,0.651121092,escape,pursue,1
30,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,568,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
31,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,573,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
32,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,576,0.100005597,1,0,899.95,0,899.95,0,0,0,0,forage,search,1
35,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,584,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
34,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,564,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
36,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
38,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,899.95,0,899.95,0,0,0,0,forage,search,1
39,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
40,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,566,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
41,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
47,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3601,586,0.100005597,0,1,38.05,142,180,223.773418,116.4519729,0.30243489,0.548152252,escape,pursue,1
48,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3126,576,0.100005597,0,1,133.35,22.95,156.25,30.65547351,19.36550713,0.39327464,0.61529213,escape,pursue,1
49,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3865,570,0.100005597,0,1,158.6,34.65,193.2,54.2556318,35.64783112,0.34216549,0.330952001,escape,pursue,1
50,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2558,579,0.100005597,0,1,59.7,68.15,127.85,116.7060308,45.83727544,0.381560316,0.768267266,escape,pursue,1
43,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,565,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
44,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,572,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
42,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
51,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4817,571,0.100005597,0,1,73.75,167.1,240.8,251.776645,146.888434,0.358475445,0.503926342,escape,pursue,1
52,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4971,576,0.100005597,0,1,150,98.55,248.5,143.045175,46.26578627,0.345140509,1.022526674,escape,pursue,1
56,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2767,579,0.100005597,0,1,29.45,108.9,138.3,139.6975666,79.48546392,0.449818908,0.630526882,escape,pursue,1
45,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,566,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
57,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,1996,574,0.100005597,0,1,6.1,93.7,99.75,152.6967629,60.24399219,0.368549006,0.725096649,escape,pursue,1
58,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2567,567,0.100005597,0,1,0.05,128.3,128.3,180.3541177,107.7534383,0.416650679,0.59450333,escape,pursue,1
46,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,573,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
59,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3684,579,0.100005597,0,1,1.1,183.1,184.15,318.7670577,160.2292122,0.262753066,0.541644864,escape,pursue,1
60,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,1136,578,0.100005597,0,1,29.05,27.75,56.75,46.73976611,19.18996235,0.360864705,0.79401711,escape,pursue,1
62,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2309,577,0.100005597,0,1,20.7,95.4,115.4,134.5101912,68.11008142,0.398114454,0.72465059,escape,pursue,1
64,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6258,569,0.100005597,0,1,39.35,273.55,312.85,354.1540713,148.0106517,0.449806074,1.013368937,escape,pursue,1
54,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,563,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
66,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6585,578,0.100005597,0,1,259.4,69.85,329.2,88.68639188,37.63502674,0.651990843,0.668114735,circle,stalk,1
65,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10347,575,0.100005597,0,1,309.85,207.45,517.3,315.7578257,169.7377979,0.345346162,0.620456743,escape,pursue,1
53,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,572,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
55,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,573,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
71,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,828,558,0.100005597,0,1,20.55,20.85,41.35,24.85821997,20.61743815,0.495854023,0.510348714,escape,pursue,1
61,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,576,0.100005597,1,0,874.2,25.8,899.95,50.23713537,14.39057998,0.338157702,0.959516035,escape,pursue,1
63,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,573,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
70,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,16098,573,0.100005597,1,0,255.45,533.2,804.85,800.0370143,299.9846703,0.402663656,0.752739518,exhausted,pursue,1
73,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,9316,578,0.100005597,0,1,201.5,264.3,465.75,361.0225695,209.3440297,0.430004202,0.553392464,escape,pursue,1
68,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,13174,573,0.100005597,0,1,511.4,147.3,658.65,221.2064494,127.6377011,0.361529693,0.552914794,escape,pursue,1
67,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
77,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4978,573,0.100005597,0,1,0.3,248.85,248.85,347.4923152,90.06043213,0.41679408,0.736949143,escape,pursue,1
78,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6336,565,0.100005597,0,1,121.5,195.25,316.75,284.162584,164.5044825,0.412600567,0.531880375,escape,pursue,1
69,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,884.95,15.05,899.95,35.11101016,14.60633306,0.237519617,0.493752386,escape,pursue,1
72,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,586,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
80,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6644,578,0.100005597,0,1,153.4,178.8,332.15,271.2103,127.1020458,0.389898177,0.610722833,escape,pursue,1
79,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6259,579,0.100005597,0,1,279.95,33,312.9,42.06362021,32.79493177,0.345656058,0.447152911,escape,pursue,1
82,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,8707,578,0.100005597,0,1,76.9,358.45,435.3,531.8253258,240.016315,0.389359416,0.725044057,escape,pursue,1
74,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,564,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
81,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,9503,567,0.100005597,0,1,351.5,122.8,475.1,161.7642189,99.22508754,0.413890234,0.594213111,escape,pursue,1
75,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,579,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
76,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,570,0.100005597,1,0,854.3,45.7,899.95,64.59649418,38.77952135,0.287567454,0.560514029,escape,pursue,1
88,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,5628,558,0.100005597,0,1,129.4,152,281.35,213.7816757,120.7440915,0.387054049,0.506536712,escape,pursue,1
83,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,13463,565,0.100005597,0,1,628,45.15,673.1,73.13538355,43.38063925,0.315078675,0.47859838,escape,pursue,1
86,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,9691,565,0.100005597,0,1,349.95,134.6,484.5,212.3833462,112.1184125,0.318008719,0.60579695,escape,pursue,1
84,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,564,0.100005597,1,0,808.4,91.6,899.95,158.7794498,26.33480095,0.296849163,1.009174867,escape,search,1
92,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,5532,570,0.100005597,0,1,182.75,93.8,276.55,127.6120653,73.06930936,0.413683374,0.614001507,escape,pursue,1
85,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
95,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,826,570,0.100005597,0,1,0.05,41.2,41.25,52.39889388,39.85655723,0.556689395,0.565466084,escape,pursue,1
87,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
89,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
96,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3364,572,0.100005597,0,1,92.7,75.5,168.15,97.35785878,56.54840776,0.485017034,0.665918648,escape,pursue,1
91,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
93,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,580,0.100005597,1,0,659.6,240.35,899.95,307.7376931,138.8936918,0.449407966,0.891756577,escape,pursue,1
90,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,899.95,0,899.95,0,0,0,0,forage,search,1
94,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,572,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
97,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,572,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
98,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,576,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
